3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,0
22.90969309,16.97259527,10.70227184,6.341562616,7.532162521,12.94071148,18.69301144,23.24997849,27.9903489,30.42812452,32.64118574,33.69038181,33.51165317,32.72137182,30.04837941,25.87435591,21.96540424,16.59134874,11.26323255,5.722245568,1.748793644,4.272681329,8.040111112,11.25728593,13.77280025,5.246659752,10.51560964,15.33383974,19.92819958,24.65409584,28.12027571,31.26580186,32.93412341,33.43238898,32.40761332,28.95379253,25.37261332,19.39978569,13.23495279,5.681915214,2.723984243,8.829430289,17.72253596,24.32669095,29.15893419,35.27546006,38.19532577,39.27810217,40.79824167,41.19033794,38.85054694,0
23.03824267,17.04233598,10.86599938,6.393962301,7.53628687,12.92976081,18.68931117,23.25126751,27.9971702,30.59820658,32.94255017,34.03075375,33.74844412,32.98197044,30.23172369,26.12659185,22.14382441,16.60971706,11.27630039,5.724210427,1.739749589,4.341916985,8.037659322,11.25861124,13.77548316,5.243697172,10.51644699,15.33994315,19.93485352,24.65978571,28.51909504,31.52046815,33.16431456,33.8211381,32.73269328,29.23160609,25.58107624,19.6330554,13.25442682,5.697932757,2.724434034,9.659954129,17.79990448,24.50507256,29.58193408,35.74330638,38.4778991,39.55230866,41.34082303,41.69930829,39.32225555,0
23.1287369,17.12480755,11.04024737,6.453152964,7.543237549,12.91811198,18.68559447,23.25263426,28.00089102,30.67689052,33.07344983,34.17041041,33.8087911,33.1012916,30.32133145,26.24887367,22.23986034,16.62828859,11.28942752,5.725516492,1.730664407,4.344764629,8.035384262,11.26011121,13.77826376,5.240805005,10.51732241,15.34611816,19.94164291,24.66322385,28.00057739,31.63313496,33.27378036,34.17831579,32.97401528,29.72865088,25.98282342,19.76513637,13.27365842,5.715115303,2.726203189,9.757961379,17.83438848,24.58736519,29.77502724,35.94798301,39.05944212,40.09474019,41.57824656,42.30554983,40.03484016,0
23.16538214,17.22053157,11.22284233,6.519641636,7.553262905,12.90572998,18.68186952,23.25408656,28.00118316,30.63111988,32.97302202,34.03990723,33.80109139,33.0287001,30.28402155,26.1954136,22.22352651,16.64702366,11.30256915,5.72607994,1.721595926,4.301702862,8.033316002,11.26180634,13.78115172,5.23801452,10.51826494,15.3523778,19.94858975,24.66402138,28.37586031,31.55414873,33.21973712,34.4330986,33.07734484,30.40031796,26.54587902,19.75751618,13.29244197,5.733450434,2.729417517,9.349411874,17.81038218,24.53892828,29.65519128,35.79599545,39.8888642,40.85412233,42.46242971,42.91302845,40.90894343,0
23.22724973,17.32944427,11.45754539,6.588773459,7.564152021,12.892866,18.67803725,23.2555395,28.0210523,30.61795924,32.95024587,34.07135295,33.81461922,33.09367341,30.30519433,26.23103031,22.23818837,16.666426,11.31627383,5.726757565,1.711827177,4.290708029,8.031117263,11.26347193,13.78404203,5.234968,10.51892482,15.35856391,19.95543493,24.67716339,28.2681859,31.5881152,33.25196558,34.40741212,33.10180919,30.37984626,26.5333187,19.79499169,13.31419336,5.753966952,2.732897337,9.291378178,17.80200696,24.52521421,29.61875405,35.78202461,39.86250027,40.85212893,42.45115957,42.92537177,40.97406585,0
23.29114982,17.45255138,11.73513742,6.66204191,7.576631926,12.87942606,18.67412547,23.25701808,28.06179848,30.58973495,32.91895498,34.17339355,33.84165204,33.23213902,30.33923632,26.29374562,22.24062519,16.68635732,11.33038862,5.727287838,1.701556974,4.291522263,8.028885875,11.26517386,13.78696556,5.231768723,10.51940047,15.36472067,19.96225197,24.70327578,28.24901636,31.66898509,33.31222041,33.98450499,32.96303897,29.57335823,25.87469905,19.82229043,13.33813138,5.776523881,2.737019615,9.360918856,17.78690621,24.49631302,29.54617203,35.77564792,38.87515103,39.98908701,41.76036878,42.18417918,40.08877742,0
23.34300069,17.53930475,11.91899238,6.696570762,7.566561803,12.87051172,18.67146215,23.25802684,28.04495163,30.5830417,32.86503278,33.91473911,33.78975352,33.00423885,30.27778555,26.18901661,22.2511986,16.70119095,11.34166342,5.73009512,1.69938639,4.285082337,8.027196356,11.26739055,13.79007901,5.23127786,10.52263997,15.37139102,19.97180962,24.6783986,28.2426332,31.50240266,33.20557431,33.90385739,32.95244039,29.43298515,25.77510374,19.84095322,13.35898666,5.78356529,2.736384402,9.358288847,17.77944901,24.48552574,29.51807423,35.62898983,38.55635392,39.56108252,41.32728497,41.71784223,39.70713972,0
23.38959857,17.58508109,12.0019745,6.687515019,7.531262193,12.8666634,18.6701724,23.25850557,27.96961959,30.61702938,32.82182437,33.31700788,33.67505335,32.41832177,30.13419539,25.93370823,22.28622266,16.71040843,11.34982839,5.735516472,1.706115518,4.280705058,8.026070334,11.27014667,13.79338708,5.233749834,10.52890605,15.37861222,19.98436307,24.60049427,28.2639741,31.10362891,32.94689815,34.12174827,33.06599401,29.80927301,26.11004594,19.8697224,13.37672077,5.773491967,2.73032548,9.386782062,17.78845429,24.51266967,29.58202455,35.38701872,38.70165293,39.36766729,40.98236634,41.37003326,39.6220552,0
23.41923623,17.61474185,12.04316994,6.656059059,7.482581449,12.86541819,18.66965483,23.25870386,28.23711514,30.6041771,33.06772503,34.7791472,33.67732564,33.62227861,30.52218106,26.62088033,22.30142845,16.71654535,11.35629694,5.742225194,1.717861018,4.278978564,8.025309084,11.273266,13.79683879,5.237920701,10.53688931,15.38616112,19.99866972,24.80325146,28.27128577,32.06565942,33.58312625,34.14088474,33.0694707,29.91079209,26.13336498,19.90113604,13.39334707,5.754490973,2.721654463,9.44813384,17.78920705,24.52203256,29.60417247,36.12089462,39.3892959,40.87261288,42.47149403,43.19512315,40.92507386,0
